26109,2328,1,RB,1,100,2025-05-14_11-08-25-387000
26111,2329,2,UN,1,100,Orden de grabación,2025-05-14_11-08-25-387000
26114,2330,2,UN,1,100,INICIA_GRABACION,2025-05-14_11-08-25-388000
26115,2331,4,EM,1,100,RS,RB,2025-05-14_11-08-25-387000.csv,PS,MN
26118,2332,1,PI,1,100,179395
26118,2333,1,PR,1,100,151743
26118,2334,1,PG,1,100,15627
26115,2335,9,AX,1,100,-1.068,-1.069,-1.072,-1.069,-1.075,-1.073,-1.073,-1.070,-1.077
26115,2336,9,AY,1,100,0.054,0.042,0.047,0.053,0.050,0.048,0.041,0.051,0.054
26115,2337,9,AZ,1,100,-0.216,-0.235,-0.231,-0.219,-0.202,-0.226,-0.243,-0.218,-0.220
26115,2338,9,GX,1,100,-1.099,-0.580,-0.458,0.305,-1.007,0.275,1.587,-3.387,-2.289
26115,2339,9,GY,1,100,-1.648,1.495,-0.671,-3.876,-3.174,-1.068,0.244,-1.740,-3.204
26115,2340,9,GZ,1,100,1.251,-0.671,-0.275,0.702,-0.214,-0.946,-0.336,1.373,1.099
26115,2341,9,MX,1,100,61,60,61,60,62,61,60,60,60
26115,2342,9,MY,1,100,-34,-34,-34,-34,-33,-34,-33,-33,-33
26115,2343,9,MZ,1,100, 0, 0,-1, 0, 0, 0,-1, 0, 0
26219,2344,1,SF,1,100,1.8972
26194,2345,2,PI,1,100,179359,179292
26194,2346,2,PR,1,100,151742,151720
26194,2347,2,PG,1,100,15626,15607
26219,2348,2,EA,1,100,0.370543,0.370405
26219,2349,2,EL,1,100,-15832.400391,-15831.000000
26150,2350,1,T1,1,100,32.564
26162,2351,1,TH,1,100,29.856
26194,2352,3,AX,1,100,-1.069,-1.076,-1.073
26194,2353,3,AY,1,100,0.058,0.051,0.050
26194,2354,3,AZ,1,100,-0.206,-0.215,-0.218
26194,2355,3,GX,1,100,-1.923,-0.336,0.702
26194,2356,3,GY,1,100,-1.648,-0.824,-0.122
26194,2357,3,GZ,1,100,0.977,0.275,-1.007
26194,2358,3,MX,1,100,60,60,60
26194,2359,3,MY,1,100,-33,-34,-33
26194,2360,3,MZ,1,100, 1, 0, 0
26316,2361,4,EM,1,100,RS,RB,2025-05-14_11-08-25-387000.csv,PS,MN
26309,2362,3,PI,1,100,179223,179221,179218
26309,2363,3,PR,1,100,151694,151690,151695
26309,2364,3,PG,1,100,15581,15576,15566
26284,2365,1,EA,1,100,0.370366
26284,2366,1,EL,1,100,-15830.599609
26277,2367,1,T1,1,100,32.634
26290,2368,1,TH,1,100,29.901
26309,2369,3,AX,1,100,-1.073,-1.073,-1.071
26309,2370,3,AY,1,100,0.050,0.054,0.053
26309,2371,3,AZ,1,100,-0.218,-0.208,-0.224
26309,2372,3,GX,1,100,-0.397,-1.617,-0.183
26309,2373,3,GY,1,100,0.244,0.275,0.610
26309,2374,3,GZ,1,100,-0.671,-0.153,-0.671
26309,2375,3,MX,1,100,60,61,60
26309,2376,3,MY,1,100,-34,-34,-33
26309,2377,3,MZ,1,100, 0, 0, 0
26387,2378,2,PI,1,100,179221,179231
26387,2379,2,PR,1,100,151693,151692
26387,2380,2,PG,1,100,15554,15555
26413,2381,2,EA,1,100,0.370366,0.370386
26413,2382,2,EL,1,100,-15830.599609,-15830.799805
26406,2383,1,T1,1,100,32.558
26419,2384,1,TH,1,100,29.901
26425,2385,3,AX,1,100,-1.078,-1.071,-1.071
26425,2386,3,AY,1,100,0.047,0.049,0.054
26425,2387,3,AZ,1,100,-0.235,-0.224,-0.207
26425,2388,3,GX,1,100,0.061,-2.563,-3.235
26425,2389,3,GY,1,100,0.977,-0.305,-1.648
26425,2390,3,GZ,1,100,-1.221,0.000,0.702
26425,2391,3,MX,1,100,61,61,59
26425,2392,3,MY,1,100,-32,-33,-33
26425,2393,3,MZ,1,100, 0, 0, 0
26517,2394,4,EM,1,100,RS,RB,2025-05-14_11-08-25-387000.csv,PS,MN
26476,2395,1,SF,1,100,1.8752
26503,2396,3,PI,1,100,179240,179228,179238
26503,2397,3,PR,1,100,151695,151709,151713
26503,2398,3,PG,1,100,15561,15555,15559
26476,2399,1,EA,1,100,0.370465
26476,2400,1,EL,1,100,-15831.599609
26503,2401,2,AX,1,100,-1.079,-1.078
26503,2402,2,AY,1,100,0.054,0.047
26503,2403,2,AZ,1,100,-0.237,-0.232
26503,2404,2,GX,1,100,-2.960,-7.965
26503,2405,2,GY,1,100,-2.106,-2.350
26503,2406,2,GZ,1,100,-0.793,-0.763
26503,2407,2,MX,1,100,62,62
