timestamp,channelID,sampleTime,value
418455,1185,1,BI,1,100,1000
418455,1186,1,HR,1,100,113.42
418468,1187,1,SF,1,100,11.2983
418455,1188,3,PI,1,100,177888,177906,177901
418455,1189,3,PR,1,100,150213,150230,150226
418455,1190,3,PG,1,100,13547,13542,13550
418468,1191,2,EA,1,100,0.483142,0.483109
418468,1192,2,EL,1,100,-16709.000000,-16708.800781
418397,1193,1,T1,1,100,33.638
418410,1194,1,TH,1,100,31.203
418468,1195,3,AX,1,100,-0.985,-0.981,-0.987
418468,1196,3,AY,1,100,0.102,0.105,0.100
418468,1197,3,AZ,1,100,-0.462,-0.460,-0.460
418468,1198,3,GX,1,100,-0.702,-0.549,-0.977
418468,1199,3,GY,1,100,-0.031,-0.336,-0.458
418468,1200,3,GZ,1,100,-0.061,-0.305,-0.397
418468,1201,3,MX,1,100,74,75,75
418468,1202,3,MY,1,100,-38,-39,-39
418468,1203,3,MZ,1,100,-25,-24,-24
418545,1204,4,EM,1,100,RS,RE,PS,MN
418545,1204,4,EM,1,100,RS,RE,PS,MN
418533,1205,2,PI,1,100,177915,177922
418533,1206,2,PR,1,100,150233,150228
418533,1207,2,PG,1,100,13570,13578
418533,1208,1,EA,1,100,0.482975
418533,1209,1,EL,1,100,-16708.000000
418526,1210,1,T1,1,100,33.737
418539,1211,1,TH,1,100,31.210
418545,1212,2,AX,1,100,-0.978,-0.984
418545,1213,2,AY,1,100,0.106,0.103
418545,1214,2,AZ,1,100,-0.455,-0.469
418545,1215,2,GX,1,100,-0.824,-0.458
418545,1216,2,GY,1,100,-0.092,-0.061
418545,1217,2,GZ,1,100,0.244,-0.153
418545,1218,2,MX,1,100,75,74
418545,1219,2,MY,1,100,-39,-38
418545,1220,2,MZ,1,100,-24,-24
418685,1221,4,PI,1,100,177939,177934,177956,177955
418685,1222,4,PR,1,100,150239,150228,150244,150243
418685,1223,4,PG,1,100,13585,13599,13607,13621
418661,1224,2,EA,1,100,0.482841,0.482640
418661,1225,2,EL,1,100,-16707.199219,-16706.000000
418654,1226,1,T1,1,100,33.780
418666,1227,1,TH,1,100,31.195
418661,1228,3,AX,1,100,-0.990,-0.981,-0.978
418661,1229,3,AY,1,100,0.097,0.104,0.106
418661,1230,3,AZ,1,100,-0.460,-0.457,-0.459
418661,1231,3,GX,1,100,-0.336,-1.312,-0.977
418661,1232,3,GY,1,100,-0.183,-0.519,-0.275
418661,1233,3,GZ,1,100,-0.671,0.305,0.183
418661,1234,3,MX,1,100,76,75,74
418661,1235,3,MY,1,100,-38,-38,-39
418661,1236,3,MZ,1,100,-24,-24,-23
419047,1240,4,EM,1,100,RS,RB,2025-05-14_11-15-10-693000.csv,PS,MN
419041,1237,1,RB,1,100,2025-05-14_11-15-10-693000
419043,1238,2,UN,1,100,Orden de grabación,2025-05-14_11-15-10-693000
419047,1239,2,UN,1,100,INICIA_GRABACION,2025-05-14_11-15-10-694000
419047,1240,4,EM,1,100,RS,RB,2025-05-14_11-15-10-693000.csv,PS,MN
419048,1241,1,PI,1,100,177962
419048,1242,1,PR,1,100,150239
419048,1243,1,PG,1,100,13640
419048,1244,9,AX,1,100,-0.992,-0.981,-0.980,-0.985,-0.980,-0.990,-0.980,-0.985,-0.980
419048,1245,9,AY,1,100,0.100,0.102,0.109,0.104,0.107,0.104,0.109,0.103,0.108
419048,1246,9,AZ,1,100,-0.469,-0.456,-0.453,-0.466,-0.459,-0.460,-0.459,-0.463,-0.457
419048,1247,9,GX,1,100,-0.122,-1.465,-1.160,-0.366,-0.092,-0.153,-1.129,-0.702,-1.068
