timestamp,channelID,sampleTime,value
454830,7061,2,PI,1,100,174739,174761
454830,7062,2,PR,1,100,146848,146862
454830,7063,2,PG,1,100,13378,13385
454819,7064,1,EA,1,100,0.448618
454819,7065,1,EL,1,100,-16487.000000
454812,7066,1,T1,1,100,33.661
454825,7067,1,TH,1,100,31.060
454857,7068,3,AX,1,100,-0.526,-0.523,-0.523
454857,7069,3,AY,1,100,-0.051,-0.044,-0.052
454857,7070,3,AZ,1,100,-0.904,-0.917,-0.904
454857,7071,3,GX,1,100,-5.096,-1.099,0.092
454857,7072,3,GY,1,100,0.549,-1.709,0.458
454857,7073,3,GZ,1,100,0.732,0.214,-0.488
454857,7074,3,MX,1,100,53,52,52
454857,7075,3,MY,1,100,-43,-43,-43
454857,7076,3,MZ,1,100,-34,-33,-34
454945,7077,4,EM,1,100,RS,RE,PS,MN
454945,7077,4,EM,1,100,RS,RE,PS,MN
454908,7078,1,BI,1,100,1000
454908,7079,1,HR,1,100,55.64
454949,7080,1,SF,1,100,12.0137
454988,7081,4,PI,1,100,174757,174778,174773,174793
454988,7082,4,PR,1,100,146852,146870,146855,146858
454988,7083,4,PG,1,100,13393,13396,13404,13422
454949,7084,2,EA,1,100,0.448791,0.448849
454949,7085,2,EL,1,100,-16488.199219,-16488.599609
454942,7086,1,T1,1,100,33.711
454956,7087,1,TH,1,100,31.159
454975,7088,3,AX,1,100,-0.537,-0.525,-0.530
454975,7089,3,AY,1,100,-0.048,-0.052,-0.050
454975,7090,3,AZ,1,100,-0.911,-0.904,-0.920
454975,7091,3,GX,1,100,0.854,1.831,1.404
454975,7092,3,GY,1,100,1.709,1.190,3.479
454975,7093,3,GZ,1,100,-0.763,-1.190,-1.556
454975,7094,3,MX,1,100,52,52,53
454975,7095,3,MY,1,100,-41,-43,-43
454975,7096,3,MZ,1,100,-34,-33,-34
455353,7098,4,EM,1,100,RS,RB,2025-05-14_11-15-48-164000.csv,PS,MN
455352,7097,1,RB,1,100,2025-05-14_11-15-48-164000
455353,7098,4,EM,1,100,RS,RB,2025-05-14_11-15-48-164000.csv,PS,MN
455460,7099,2,UN,1,100,Orden de grabación,2025-05-14_11-15-48-164000
455464,7100,2,UN,1,100,INICIA_GRABACION,2025-05-14_11-15-48-165000
455428,7101,3,PI,1,100,175006,174914,174826
455428,7102,3,PR,1,100,147116,147039,146965
455428,7103,3,PG,1,100,13462,13419,13402
455428,7104,2,EA,1,100,0.449196,0.449892
455428,7105,2,EL,1,100,-16491.000000,-16495.800781
455421,7106,1,T1,1,100,33.662
455434,7107,1,TH,1,100,31.159
